ind,max_pcc,run_ID
1597,0.999153797900557,51388
2850,0.9991541775906427,66819
220,0.9991544753411603,24831
755,0.9991569009004128,38727
2652,0.9991573166351017,64731
1316,0.9991577012482435,46033
1001,0.9991577975750519,41830
1122,0.9991582524774233,43379
1996,0.9991587865833809,55722
4153,0.9991589148799364,81040
113,0.9991589528021271,21737
2832,0.9991603184098061,66696
47,0.9991621896215992,19927
98,0.9991622571825378,21598
738,0.9991624192140316,38597
1771,0.9991637857376046,53771
4087,0.9991647512277051,80738
565,0.9991652442441591,35792
4810,0.9991652957188291,87214
2321,0.9991663349230009,59385
937,0.9991665785885919,41263
1323,0.9991676975088877,46044
4805,0.9991686476015748,87207
2647,0.9991690945069482,64722
544,0.999169186331346,35657
2847,0.9991695622059564,66717
3056,0.999170351465846,68534
859,0.9991707611846185,40125
4039,0.9991724190379462,79506
1747,0.9991725698391636,52940
1605,0.9991734428562651,51399
1322,0.9991736596006326,46043
205,0.9991744645153599,24548
3013,0.9991759331573355,68260
872,0.9991761556571858,40150
2882,0.99917692601812,66967
4240,0.9991778709769492,82176
2606,0.9991779036997802,63768
990,0.999178444414861,41688
2766,0.9991784824986225,66119
4267,0.9991810515808688,82314
1604,0.9991818080633064,51398
4227,0.9991821544369724,82156
213,0.9991827527187002,24685
1106,0.9991841227641383,43220
2108,0.9991848160683972,56878
4285,0.9991853021417211,82436
1083,0.9991853598936045,42823
987,0.9991856543430102,41682
91,0.999188594677129,21587
2703,0.999189248358986,65279
1375,0.9991892781514148,48286
2898,0.9991895158838588,66991
2818,0.999189583104479,66572
1557,0.9991899253156878,51227
2004,0.9991917153646811,55733
4091,0.99919292235092,80748
2698,0.9991930223252811,65177
1012,0.9991932203015925,41975
3841,0.9991945397896979,75975
99,0.9991990952039705,21603
255,0.9992030526244019,26221
1667,0.9992039346555632,52521
2644,0.9992042234567556,64717
877,0.9992046958282332,40278
4453,0.9992047495248354,83981
2888,0.999205598920637,66975
3978,0.9992081995682047,79208
4618,0.9992091097128203,85400
3923,0.9992093932939613,77077
1997,0.9992094540145691,55724
3076,0.9992107607936959,68950
2690,0.9992111104728894,65166
3033,0.9992124087606681,68388
3684,0.9992128538629057,74415
3014,0.999213312420141,68358
3973,0.9992157961982855,79072
516,0.9992160478713625,35513
3909,0.9992163477642104,76935
1003,0.9992168302411504,41832
1834,0.9992170540826796,54182
3353,0.999217275817811,71328
549,0.9992179341624884,35668
1710,0.9992186054496572,52781
2622,0.9992190687110905,63895
1353,0.9992192559999131,48020
558,0.9992200261228382,35783
740,0.9992208628531221,38601
3715,0.9992208749137012,74981
1458,0.9992210887793741,49723
641,0.9992221461497696,37187
4957,0.9992227381477164,88609
621,0.9992233969375424,37054
2833,0.9992236198052914,66697
1669,0.9992239139425136,52524
1245,0.9992246820268779,45342
208,0.9992252825484982,24675
2621,0.9992270914567815,63894
4596,0.9992271405332921,85365
1596,0.9992282764522944,51387
734,0.9992298228814485,38591
1568,0.9992300019056182,51244
548,0.9992308700308326,35663
352,0.9992324257165247,29180
3478,0.9992324798240424,72465
2161,0.9992333528463945,57419
137,0.9992335830604074,22988
3380,0.9992342399062869,71619
3989,0.9992371451905915,79333
3921,0.9992374038910994,77072
3047,0.9992375432491695,68523
3007,0.9992377364636935,68249
521,0.9992391513114183,35520
3178,0.9992397425796975,69781
5041,0.999242779896049,89325
1713,0.9992429055762514,52786
167,0.9992430674108286,23278
1378,0.9992444928684667,48293
4213,0.9992445185769179,82026
5071,0.9992446884972151,89574
1239,0.9992447231881268,45330
2016,0.9992450122254876,55873
1507,0.9992468163447896,50816
5129,0.9992468341967897,90037
1432,0.9992491660193216,49573
2619,0.9992505833194565,63892
914,0.9992507986052133,41113
721,0.9992508466414491,38462
570,0.9992511398707832,35799
4024,0.9992516680921902,79488
1603,0.9992529375792604,51397
1244,0.9992542277044735,45341
3648,0.99925745741437,73992
1833,0.9992577389319647,54181
2730,0.9992599516216106,65423
4445,0.9992609096108247,83970
2480,0.9992609657590952,61082
1325,0.9992610715218097,46177
3928,0.9992611002757148,77088
3685,0.9992614957231752,74416
554,0.9992620004206306,35777
2728,0.9992636742965632,65318
4525,0.9992639784197691,84960
1948,0.9992647235131279,55334
4025,0.999265290563636,79489
1280,0.9992658929325746,45608
2151,0.9992666285021577,57277
5274,0.99926988795822,92100
4230,0.9992707461180137,82159
2615,0.9992715084731009,63886
1443,0.9992726329833261,49699
3374,0.9992727513137253,71611
43,0.9992733894014086,19917
1109,0.9992742727833899,43229
2163,0.9992746522496336,57421
1591,0.9992759351631735,51380
2903,0.9992764559126727,66999
472,0.9992769956758063,34245
4160,0.9992771894699719,81050
1359,0.9992772970351477,48153
3474,0.9992774375773723,72459
2744,0.9992784735843736,65445
2793,0.9992805478836089,66423
130,0.9992819174844254,22858
194,0.9992820264845336,24400
1843,0.9992821790933472,54195
746,0.999282669503931,38613
2991,0.9992835678683194,68123
708,0.9992843413006172,38334
2614,0.9992845310642199,63885
1173,0.9992854209771027,44081
4295,0.9992869679641642,82449
3532,0.9992875426130614,73023
1022,0.9992898735159674,42251
2537,0.9992899740741734,61636
2620,0.9992904738636833,63893
4255,0.9992904818024407,82298
156,0.9992913940140505,23141
3349,0.9992931858112736,71322
3210,0.9992962913868213,69937
1160,0.9992966178188996,44057
5159,0.9992979439805375,90701
1537,0.9992984042929489,51097
1675,0.999298541104861,52632
1534,0.9992987471566632,50982
3688,0.9993000820909838,74420
2366,0.99930049620456,59668
1389,0.9993005800846846,48309
2102,0.9993005913375084,56868
3824,0.9993007872419076,75819
4491,0.9993026427270835,84532
1024,0.9993026623812321,42254
3321,0.999303167648789,71053
1120,0.999303933334929,43376
135,0.9993039876667837,22881
2357,0.9993045605521171,59655
4625,0.9993045765576227,85524
1715,0.9993050197189887,52788
3182,0.9993050229507459,69787
2865,0.999305999515476,66839
1689,0.9993060267348702,52654
991,0.9993061372893766,41812
557,0.9993064065609071,35782
2988,0.9993065110092002,68117
2786,0.9993066715883306,66412
2969,0.9993080572894404,68087
1664,0.9993082478639896,52517
4261,0.9993084173855212,82306
2539,0.9993106321295442,61638
251,0.9993107274043528,26085
5282,0.9993110577622835,92117
3521,0.9993119705180877,72879
4102,0.9993120432883141,80766
517,0.999312588168761,35514
3167,0.9993134789753292,69762
19,0.9993139669610872,18383
159,0.9993142525781815,23146
3548,0.9993143883011657,73174
2574,0.9993144898224463,63603
4446,0.9993151521325907,83971
543,0.9993157952304209,35656
2760,0.9993162246269173,65979
4021,0.9993178604819724,79483
2595,0.9993181233717903,63753
3523,0.9993202287161185,73011
2592,0.9993203001715433,63749
416,0.9993203653920977,32711
3037,0.999322522778472,68396
3906,0.9993233099487804,76810
477,0.9993238616952786,34252
969,0.9993240216394591,41525
2723,0.9993247416842175,65309
4198,0.999324846180296,82003
1461,0.9993261395992988,49828
1431,0.9993281882959375,49572
4146,0.9993284628155954,81029
5073,0.9993286575499102,89578
4031,0.9993287757456062,79497
211,0.9993300026654008,24680
5195,0.9993306522779625,90851
3924,0.9993309725660506,77081
1113,0.999332359820279,43236
4003,0.9993333739969824,79355
589,0.9993337848678134,36775
23,0.9993341011163066,18523
77,0.9993342945393119,21035
1313,0.9993350396146722,46028
2002,0.9993356416064275,55730
3991,0.9993359403231796,79337
2526,0.9993361086573324,61491
1643,0.9993364622505676,52372
3576,0.9993371595044344,73583
445,0.9993373144295723,33975
2298,0.9993393479526145,58825
4779,0.9993420436306746,86921
4098,0.999343725579472,80760
638,0.999343764798041,37183
202,0.9993453399206744,24536
3318,0.9993459326563883,71049
1377,0.9993460534349287,48290
1731,0.999346174107966,52920
4665,0.9993464379756384,86224
4572,0.9993481017551729,85229
4612,0.9993481158211037,85390
2507,0.9993484436717561,61219
3543,0.9993487520301904,73167
2837,0.9993488054415226,66702
2902,0.9993492067417402,66998
145,0.9993495480169629,23016
26,0.9993500967329033,18649
1114,0.9993504177054386,43237
210,0.999350816198877,24678
371,0.9993509971637086,30146
359,0.9993510063369352,29882
4042,0.9993516903237297,79511
5141,0.9993522472307916,90576
1381,0.9993527231333401,48298
408,0.9993531005183327,32694
4812,0.9993535179366485,87216
2598,0.9993556958763143,63758
4167,0.9993557896314665,81569
3002,0.9993569687982033,68242
4152,0.9993585056954699,81039
4028,0.9993593246087871,79493
1362,0.9993594882729006,48158
1223,0.9993597221619245,44635
2441,0.9993598704431923,60378
878,0.9993630100199226,40280
382,0.9993632390947084,30577
1158,0.9993635192759852,44052
3974,0.9993642264066349,79200
946,0.9993652320698198,41278
3499,0.9993655927116116,72599
1328,0.9993656482274906,46182
2789,0.9993660221672516,66417
1117,0.9993665706383782,43372
2140,0.9993666765437825,57133
3546,0.9993674689837686,73171
1726,0.9993677153266706,52913
3661,0.9993681231905425,74012
2172,0.9993691363142269,57565
2992,0.9993695605438638,68225
4604,0.9993699431026457,85377
4302,0.9993709790447093,82566
49,0.9993718679139931,20050
57,0.9993721687204941,20075
3188,0.9993731362923023,69795
2586,0.9993732225976218,63734
1745,0.9993739986009942,52937
4588,0.9993743903004455,85250
247,0.9993745104746065,26079
396,0.9993753415985916,32559
4133,0.9993754293055626,80904
3001,0.9993758551774868,68241
4200,0.99937589080863,82007
1299,0.9993775363552748,45747
4181,0.9993787077463643,81721
473,0.9993796005298523,34246
1438,0.9993796414631336,49690
4151,0.9993807478318467,81038
1392,0.9993814775392984,48314
306,0.9993816311186549,27639
289,0.9993817051212126,27208
51,0.9993825763480697,20054
3998,0.99938426600676,79348
848,0.9993842767482588,39998
1404,0.9993844010152882,49126
2542,0.9993848558075431,61643
3558,0.9993850540007531,73440
1127,0.9993853078023099,43525
2735,0.9993853395467986,65432
5185,0.9993853679588749,90835
4349,0.999386071476989,83412
3992,0.9993874023797631,79338
182,0.9993874713525683,24132
2624,0.9993879371856931,63898
193,0.9993881291360569,24399
2618,0.9993883538317185,63890
9,0.9993888439354301,17112
3958,0.999389365278888,78914
3102,0.9993904126315205,69366
1475,0.9993912945943078,49852
3866,0.9993921361578214,76545
2637,0.9993923542852984,63918
4758,0.9993925018788815,86768
846,0.9993926264477384,39995
4436,0.9993927403213227,83853
4096,0.9993931821480653,80757
5169,0.9993940116388649,90720
2733,0.9993941257742813,65428
867,0.9993942883504128,40140
3382,0.999395087232857,71621
776,0.9993951815600509,38881
560,0.9993952982742268,35786
3320,0.9993955330457617,71051
2576,0.9993964189425847,63607
5203,0.9993967338643935,90861
2823,0.9993968215208404,66582
511,0.9993980391507398,35502
1592,0.9993980710292828,51382
4017,0.9993989843876254,79474
3123,0.9993996500058828,69496
4313,0.9994007518440259,82582
5131,0.999400939840702,90171
2712,0.9994010251606821,65296
3706,0.9994023863732107,74965
3462,0.9994027896508677,72442
421,0.999403913840438,32718
3358,0.9994041346941194,71335
4231,0.9994042835048731,82161
986,0.9994047070894283,41681
369,0.9994049255046212,30138
261,0.9994049804711661,26365
1875,0.9994052327735048,54473
4037,0.9994052894902319,79504
4144,0.9994054030629951,81027
488,0.9994056059739991,34271
4999,0.9994057202067888,89162
1530,0.9994057739464638,50975
4452,0.9994062971739331,83979
853,0.9994063771986936,40010
5335,0.9994066667278841,92395
4005,0.9994071894268786,79358
556,0.9994086726145514,35780
5376,0.9994088271264658,92836
875,0.9994091929868091,40275
2896,0.999410796983877,66987
735,0.9994108385303181,38592
1672,0.999411087874876,52530
4205,0.9994113226722993,82014
1748,0.9994126528169872,52942
4143,0.9994128230132174,81024
1463,0.9994132674612756,49833
2367,0.999413799556157,59669
1556,0.9994147329481171,51224
1341,0.999414853933253,47867
1441,0.9994151802232415,49697
4113,0.9994155079724996,80872
4110,0.9994155111470514,80778
2005,0.9994156790420882,55734
2200,0.9994157124268548,57993
3828,0.9994159714507612,75824
1884,0.9994168925501686,54734
2710,0.9994172896076369,65293
2811,0.9994182374849632,66563
2707,0.9994187130410709,65289
3551,0.9994192757930789,73180
2897,0.9994193113409412,66988
1470,0.9994194186598668,49845
343,0.9994200606005758,28887
3040,0.9994200674264804,68514
4369,0.999420302179157,83554
2361,0.9994204668267475,59661
1581,0.9994210671608443,51362
3088,0.9994216378365867,69229
34,0.99942173418898,18671
4300,0.9994225189285033,82562
4441,0.9994233793320152,83962
353,0.9994236625398278,29183
59,0.9994241565085186,20183
4319,0.9994245247281938,82591
1006,0.9994252670720476,41967
2691,0.9994254291047994,65167
4142,0.999426229974242,81023
1844,0.9994266257908919,54196
5115,0.9994269969071006,90019
656,0.9994271498081926,37317
3855,0.9994274796098949,76529
5080,0.9994279182488833,89589
1382,0.9994284218817291,48299
1849,0.9994289447295908,54205
116,0.9994296539588691,21742
1059,0.9994298164982737,42672
2155,0.9994316938223763,57409
2601,0.9994318521325166,63762
1981,0.9994321790961174,55586
3526,0.9994321814047996,73015
1695,0.9994329122461689,52662
4229,0.9994330125049327,82158
2500,0.9994332144477858,61207
760,0.9994343939200625,38736
123,0.9994344623465649,21763
1483,0.9994345806168978,49863
4172,0.999435164985998,81578
4260,0.9994353299188148,82305
2017,0.9994355558730019,55875
1735,0.9994362958583997,52925
1108,0.999436709657377,43225
3214,0.999437062283387,70069
5126,0.9994371169404829,90034
538,0.9994385537541527,35649
72,0.9994390442683099,20206
3362,0.9994401613397259,71460
1589,0.9994401782820395,51377
3195,0.9994402801877282,69917
4603,0.9994402915356215,85376
264,0.9994405136780853,26370
1699,0.9994405244186888,52761
2442,0.9994406176213224,60379
2839,0.9994408518970754,66705
3305,0.9994412710663555,71031
4157,0.9994416415426681,81046
1729,0.9994416680328306,52917
2610,0.9994418887197398,63775
2721,0.9994423907627838,65307
2201,0.9994424333734155,57996
671,0.9994425152393718,37340
1082,0.9994425247984748,42819
2736,0.9994426022209141,65433
2589,0.9994427098619234,63743
2195,0.9994435674096813,57984
4029,0.9994440137393656,79494
5142,0.9994449582380245,90577
3302,0.9994452314623485,71024
1471,0.999445340678794,49846
398,0.9994462234218404,32563
4075,0.9994469691012575,80608
1363,0.9994470483598613,48159
2019,0.9994471563648135,56008
2307,0.9994474941886273,58969
4141,0.9994476286554086,81020
3031,0.999448087070843,68386
2175,0.9994487284963358,57570
613,0.9994490501677115,37032
419,0.9994497986394046,32715
4988,0.9994501663747749,89035
2597,0.9994506654023765,63756
1599,0.9994513703012768,51391
1711,0.9994518304165109,52783
478,0.9994519302131769,34253
2685,0.9994528679443601,65159
4088,0.9994533595116962,80742
2039,0.9994535937511538,56300
287,0.9994536833626441,27200
4278,0.9994545205874794,82427
2276,0.9994545543789491,58532
3045,0.9994549154680257,68521
5078,0.9994549340583089,89587
3101,0.9994550642750473,69365
739,0.9994554828859612,38600
4906,0.9994561347874221,88054
1842,0.9994567258765138,54194
4148,0.9994573760047923,81033
3980,0.9994576037705428,79212
3249,0.9994579460149589,70640
12,0.9994581079097272,17119
1593,0.9994586134802382,51383
1528,0.9994586778730626,50972
1586,0.999459102083923,51373
3568,0.9994591384564543,73567
71,0.9994594525564141,20205
4166,0.9994595671905975,81566
2679,0.9994597631233715,65147
64,0.9994599099208141,20192
3995,0.9994606929554922,79343
1398,0.9994614302595034,48323
1637,0.9994617560359825,52363
4827,0.9994621913041225,87493
2625,0.9994625659380536,63899
4128,0.9994626114758778,80898
1426,0.9994632597682431,49563
4646,0.9994634099048821,85938
2158,0.9994637155316596,57414
3164,0.9994638536681983,69660
4006,0.9994644667481062,79359
317,0.9994645190878108,27927
1920,0.9994652074724872,55179
672,0.9994657853803214,37342
3533,0.9994668272746197,73024
2611,0.9994672762181991,63875
618,0.9994673969586169,37049
1972,0.9994679762779131,55573
448,0.9994681358278293,34094
2568,0.999468208071158,63469
2704,0.9994682261790664,65284
770,0.9994689537023296,38873
847,0.999469010559209,39996
3402,0.999469158579112,72038
2608,0.9994693415173855,63773
2676,0.9994694036745894,65138
1393,0.9994695970428255,48315
4797,0.9994709163686135,87065
3835,0.999471394147626,75833
411,0.9994716894499146,32700
1856,0.9994722000256533,54320
4289,0.9994722356393404,82441
1598,0.9994727207600329,51389
1476,0.9994732946404442,49853
1836,0.9994735212130461,54185
653,0.999473638644678,37207
4134,0.9994736792460346,80905
1115,0.9994741132508862,43369
28,0.9994744990560359,18654
3479,0.9994756477949017,72466
4253,0.9994757994202406,82296
561,0.9994772145019057,35787
5132,0.9994772946906217,90172
4456,0.9994773367591285,83986
1165,0.9994775186792354,44068
4020,0.9994776877741433,79481
2846,0.9994778960211845,66714
880,0.9994780992486413,40411
2577,0.9994781525049589,63608
2684,0.9994782869796045,65157
4038,0.999479215102358,79505
4775,0.9994793437121434,86791
640,0.9994796156174276,37186
2763,0.9994798416793242,65985
1559,0.9994806899711614,51231
4011,0.9994807052815804,79367
1853,0.9994808151504987,54315
4168,0.9994808982130239,81570
2813,0.9994813801092144,66566
1880,0.9994815702068475,54480
242,0.9994816731810725,25935
2713,0.999482208663636,65297
4527,0.999482459053517,84965
4753,0.9994830262024283,86656
70,0.9994834516609057,20203
36,0.9994836152322844,18674
3008,0.9994839531641398,68251
2734,0.9994846944903915,65429
1420,0.999484763644835,49424
3950,0.9994850142728643,78771
1444,0.9994858786857446,49702
619,0.9994859216623604,37051
1104,0.999486200369034,43088
2588,0.9994864843660465,63739
5144,0.9994866299904216,90581
3403,0.9994868878149623,72039
612,0.9994870820514726,36931
5119,0.9994871832941481,90024
2324,0.9994872243177635,59390
484,0.999487520776043,34264
4114,0.99948755297907,80873
1464,0.9994875872746959,49834
3010,0.9994876826295218,68254
4963,0.9994879187370062,88618
1163,0.9994887399199501,44063
148,0.9994889345778282,23122
3671,0.9994890200348134,74141
4241,0.9994892090668686,82272
4216,0.9994895480879689,82029
775,0.999489662620369,38880
2861,0.9994897776294749,66835
2838,0.9994905133893759,66703
75,0.9994909080931184,20212
1355,0.9994910324078541,48023
5192,0.9994927873730834,90847
3949,0.9994931412273519,78767
1248,0.9994933844195257,45348
1105,0.9994935145524436,43089
2864,0.9994938750939545,66838
2758,0.999494625212752,65974
2549,0.9994950030047665,63172
4498,0.9994958901354128,84542
1576,0.9994960145808421,51256
669,0.9994962485881037,37337
1425,0.9994964153691536,49560
4790,0.9994965123554216,87052
540,0.9994968728685986,35652
4903,0.9994969823221269,88051
2445,0.9994970852590237,60925
2862,0.9994971701848215,66836
1172,0.9994972342305339,44080
104,0.9994973017434272,21718
2995,0.9994973880170558,68231
176,0.9994976065041965,23297
2286,0.9994977364164711,58547
4164,0.9994978187729143,81058
2557,0.9994981185812799,63317
5137,0.9994984428024509,90570
2673,0.9994984796831391,65023
3384,0.9994984960579284,71623
307,0.9994986125409328,27769
661,0.9994987755448469,37326
1011,0.9994988734104082,41974
984,0.9994993000756475,41551
2109,0.9994994001417359,56970
158,0.999499941285559,23144
1383,0.9994999841717563,48300
458,0.9994999912215984,34115
676,0.9995003583245117,37351
3840,0.9995028238487609,75973
1876,0.9995030228113805,54474
2197,0.9995030777189825,57988
876,0.9995035848173898,40277
5002,0.9995036707269116,89171
3028,0.9995038881880945,68381
11,0.9995043108760183,17116
3947,0.9995044035829357,78762
1118,0.9995048161409885,43374
4177,0.9995049859058702,81585
2863,0.999505491288981,66837
5354,0.9995055931919089,92549
765,0.999505683313623,38743
731,0.9995060326985903,38585
3053,0.9995060617013758,68531
3813,0.999506546130389,75667
1821,0.9995071036386812,54061
1484,0.9995071256816013,49864
1516,0.9995075965970048,50952
56,0.9995076393832445,20073
326,0.9995078909111468,28478
2583,0.9995086748814768,63619
3666,0.9995088222873711,74133
4090,0.9995094916705152,80747
4571,0.9995096021051355,85227
2602,0.9995096322560882,63763
391,0.999510152594468,32423
1032,0.9995101728255686,42514
647,0.9995105616334514,37195
1668,0.9995106918539345,52523
4460,0.9995107556224887,83995
2826,0.999510761098784,66683
569,0.9995108395360749,35798
1369,0.9995109071034575,48168
622,0.9995109106193731,37056
1736,0.9995111954340905,52926
659,0.9995122932530353,37322
3332,0.9995123562151215,71175
3227,0.9995128440775317,70342
2022,0.9995130164426915,56015
1566,0.9995132261924863,51242
3686,0.9995132727377218,74418
4280,0.9995136657480773,82430
2702,0.9995139810403325,65278
3936,0.999514196265904,77230
3118,0.9995142297213183,69390
2722,0.9995143037389255,65308
2310,0.9995144134177407,58974
2741,0.9995144666976093,65440
425,0.9995144830055621,32724
1770,0.9995144857933609,53769
1716,0.9995145719762788,52790
4281,0.9995147540414858,82431
463,0.99951489723496,34122
2593,0.9995152880445235,63750
3184,0.9995154793512679,69790
457,0.9995156139697157,34113
4785,0.9995157370741524,86929
949,0.9995159457784784,41378
3530,0.9995162528417707,73020
3514,0.999516594604247,72864
745,0.9995169481597208,38611
4815,0.999517000438353,87220
1991,0.9995171615204707,55600
985,0.9995176800465555,41679
2819,0.9995185524081611,66575
1434,0.9995189028325946,49575
1428,0.9995197285541836,49567
3758,0.9995197347111234,75237
3071,0.9995198778387081,68942
399,0.9995204648245075,32564
2959,0.9995211332623795,67972
3216,0.9995214639112713,70073
4009,0.9995219200343602,79363
2761,0.9995222649549601,65980
2095,0.9995233076394894,56858
2883,0.9995236920706814,66968
4989,0.9995239347565167,89036
3981,0.9995239987369572,79213
490,0.9995241023860659,34274
2181,0.9995243318175873,57579
4793,0.9995243888979592,87059
781,0.9995244353199916,38891
1600,0.9995244831434391,51392
2438,0.9995249050010703,60373
559,0.9995251228129279,35784
4124,0.9995255067815737,80893
1730,0.9995257227319181,52918
3485,0.9995257705863901,72578
546,0.9995260623655924,35661
520,0.9995262037510154,35519
3131,0.9995264283001877,69508
2152,0.9995267068723171,57279
1367,0.9995267078120488,48164
1442,0.999526724149617,49698
703,0.9995267660069828,38325
451,0.9995269626405705,34103
4116,0.9995269711930239,80878
1091,0.9995270823688825,42937
479,0.9995270905005366,34254
814,0.9995271483136469,39734
44,0.9995271853106866,19920
157,0.9995277838026102,23143
4149,0.9995279400437197,81034
2663,0.9995281821726845,65007
100,0.9995282800983222,21607
420,0.9995290589055169,32716
2509,0.999529721549214,61335
1069,0.9995297561173909,42797
823,0.9995298608470394,39849
1558,0.999530218421739,51228
209,0.9995303392934757,24677
1845,0.9995304101541438,54197
1584,0.9995305661828702,51368
179,0.9995306942195317,23845
16,0.999530766963666,17125
2711,0.9995310836928315,65294
3996,0.999531536670124,79344
2626,0.9995316183243524,63900
2675,0.9995319407724819,65025
1399,0.9995321011244604,48324
720,0.9995324641988499,38461
3365,0.9995326815935587,71466
3198,0.9995326950990984,69921
103,0.9995328221586267,21612
529,0.9995328560501467,35632
30,0.9995330561538046,18659
394,0.9995332763483584,32428
1424,0.9995335907183088,49557
469,0.9995338684145874,34235
2794,0.9995339143525203,66426
1019,0.9995340691131341,41985
499,0.9995340965433781,35364
4085,0.9995341381418715,80624
263,0.9995344808452569,26368
62,0.9995345874185291,20188
2886,0.9995350386574958,66973
1783,0.9995354236689838,53792
639,0.9995356371529633,37184
509,0.9995361353155158,35494
3111,0.9995364648261128,69379
1863,0.9995364655898684,54329
497,0.9995364899404304,35231
4100,0.9995369773791746,80763
1427,0.9995373706822858,49564
573,0.9995374208175278,35805
35,0.9995376331568374,18672
2854,0.9995376574339934,66826
2867,0.9995377127580212,66842
3315,0.9995378007422752,71045
732,0.9995379592269498,38587
3046,0.9995379804225161,68522
4122,0.9995381586018801,80890
117,0.9995383538509126,21743
3244,0.99953847863871,70633
2247,0.9995387221538496,58281
1544,0.999538737110147,51108
2609,0.9995388706587439,63774
414,0.9995388867393926,32707
3030,0.9995389291877227,68384
3204,0.9995389808758375,69929
1351,0.9995389849143654,48014
4969,0.9995390248002599,88625
2664,0.9995390744251105,65008
1224,0.9995390900520952,44638
459,0.9995392082497891,34116
897,0.9995394906871707,40701
2176,0.9995395491613551,57571
1594,0.9995397363461035,51384
3049,0.999539840897366,68526
773,0.9995400335819904,38877
1712,0.9995402860915213,52784
4086,0.9995405448800273,80625
4306,0.9995413394114968,82572
885,0.9995424929664171,40420
4279,0.9995427956193397,82428
1971,0.9995431340195733,55570
747,0.9995432750940423,38616
4395,0.9995434194803731,83693
169,0.9995439148096433,23281
4186,0.999543967400424,81728
2817,0.9995439991141828,66571
4244,0.9995440567431897,82281
4290,0.9995444139321608,82442
3173,0.9995446311943744,69774
248,0.9995446556544996,26081
2029,0.9995449352180517,56026
1722,0.9995452332432784,52801
1406,0.9995453777887886,49131
1430,0.9995456508196443,49569
358,0.9995464694603613,29881
4131,0.9995466128905475,80902
3044,0.9995468656502031,68520
4034,0.9995469174136862,79500
2100,0.9995470012322896,56865
1522,0.9995470543194325,50964
1435,0.9995472499369477,49578
405,0.9995473160392022,32575
1477,0.9995473464999957,49854
5232,0.9995476164687859,91006
3187,0.999547782397329,69794
1394,0.9995477913819485,48316
119,0.9995478321296377,21746
5134,0.9995478832980742,90565
1995,0.9995478910469515,55721
4269,0.9995479079208272,82407
21,0.9995482109649491,18519
4303,0.9995483562557235,82567
1232,0.999548541511668,44779
1488,0.9995493076509567,50525
2501,0.9995493291460683,61208
2997,0.9995493700981549,68235
4235,0.9995494744596928,82167
2695,0.9995495065414813,65172
751,0.9995495893833908,38721
4125,0.9995496753124983,80894
673,0.9995500404997811,37343
198,0.9995503114373728,24526
4015,0.999550344652427,79374
525,0.9995503767556501,35526
2887,0.9995504397429732,66974
4209,0.999550477996866,82020
572,0.9995505355923352,35803
1326,0.9995505862195303,46179
1009,0.9995506554193831,41971
4076,0.9995509227865393,80611
1702,0.9995512032068834,52766
1574,0.999551932009756,51253
1358,0.9995519937334506,48151
195,0.999552064186086,24415
4476,0.9995522896213022,84132
1211,0.9995527390632648,44485
3663,0.9995527686278961,74129
4170,0.9995528012109721,81574
3708,0.9995528917100751,74969
4398,0.9995533519179062,83698
1449,0.9995534278840906,49709
107,0.999553684843192,21727
1261,0.999553953102053,45477
4089,0.9995541912853143,80743
485,0.9995543706696516,34265
3117,0.9995543960887625,69389
1679,0.9995544259083997,52640
1465,0.9995545877807406,49835
574,0.9995546862293011,35806
1798,0.9995548542533989,53923
164,0.9995554465276832,23274
1857,0.999555452364016,54321
2858,0.9995555901528105,66831
2752,0.9995557284945208,65457
5329,0.9995558077889758,92388
4301,0.9995559740877502,82563
1279,0.9995562278796915,45607
2881,0.9995562435013695,66966
136,0.999556344694143,22883
2827,0.9995566956353445,66688
90,0.9995568923321019,21584
2600,0.9995569006585169,63760
4976,0.9995570976638853,88633
4614,0.9995573859518099,85392
350,0.9995580366934138,29176
441,0.9995581336319115,33968
2529,0.9995584150865411,61623
2139,0.9995588563870142,57132
534,0.9995593003603014,35643
644,0.9995594932320784,37191
4383,0.9995595365952721,83574
881,0.9995597618258951,40412
3484,0.9995599484677546,72577
3567,0.9995601818572717,73566
4304,0.9995602866116776,82568
4631,0.9995604755159345,85535
1215,0.999560479629832,44623
304,0.99956061645271,27488
3709,0.9995610389652386,74970
1305,0.9995611209022428,45761
2552,0.9995612468257812,63179
68,0.9995614583912921,20199
1881,0.9995615267118665,54481
4275,0.9995615291565486,82423
4541,0.99956158075435,84985
4457,0.9995617227300087,83987
2680,0.9995617571049368,65148
39,0.9995617796157057,18679
2958,0.9995619722768746,67971
2021,0.9995620033200522,56012
2879,0.9995620318170911,66962
2634,0.9995621229103445,63912
4266,0.9995622929658609,82313
5088,0.9995627561834837,89602
3068,0.9995634153346512,68937
3969,0.9995636701779662,79059
3919,0.999564091152558,76950
1384,0.9995645812717273,48301
2855,0.9995645842415182,66827
1121,0.9995647535175307,43378
2756,0.9995648864929219,65464
5254,0.9995651528849173,91283
2799,0.9995653372838535,66541
4065,0.999565501480785,80331
5121,0.9995655893358785,90027
2189,0.999566007396899,57843
50,0.9995661285638647,20053
1023,0.9995664572042473,42253
2803,0.9995665693340166,66547
662,0.9995665758300242,37327
377,0.9995681184909122,30293
143,0.9995684028448234,23013
165,0.9995684041219292,23276
290,0.9995685213923643,27223
4135,0.9995688013418733,80907
