ke,a,b,krp,Ea_rp,T0_rp,h0,kd,kw,Ea,T0,sigma,CaMg_1,CaMg_2,CaMg_3,CaMg_4,CaMg_5,CaMg_6,R2,volcanic_degassing,control_ppm,noIA_ppm,redIA_ppm,redIA10_ppm,redIA5_ppm,redIAsunda_ppm,redIAsunda10_ppm,redIAsunda5_ppm,redIAsundaGL_ppm,redIAsunda10GL_ppm,redIAsunda5GL_ppm,noDeccan_ppm,noET_ppm,noTraps_ppm,noCRB_ppm
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.5,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.509817112908083,3425939800000.0,286.0,775.51166,614.1529,505.42758,425.97046,570.10114,482.06155,406.73386,565.9401,478.53506,403.68884,314.12634,325.4694,353.70718,295.1654
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.5,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5151690045751511,4973801000000.0,286.0,801.42883,645.52026,517.6144,439.85376,619.0926,502.57648,423.59973,607.74664,497.31772,419.06134,332.54913,368.90994,415.2843,307.6429
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5127301769996444,3834436000000.0,286.0,671.9953,553.70105,483.64145,413.67166,532.7514,462.08557,395.13956,527.8612,457.8484,391.4518,322.89597,331.2796,368.51047,296.58054
0.0030713,0.5,1.0,0.003000000026077032,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.504722619476935,4531480000000.0,286.0,836.5692,674.85065,530.2482,449.06088,646.0117,513.8468,431.3729,639.15625,510.81015,428.81934,341.22232,379.65448,434.61725,308.3379
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,0.2,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5021310983172371,5037853000000.0,286.0,818.025,659.98364,523.52484,443.18167,631.4322,507.38858,425.74057,618.85706,501.65344,420.8492,336.84274,373.8947,424.68585,309.01843
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5207349920462219,5242072000000.0,286.0,744.72516,598.36127,504.35886,429.0554,569.19037,486.49527,411.84927,563.4439,481.59,407.60382,327.27615,354.4069,395.83713,303.43347
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,0.5,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5439401878772746,4308039400000.0,286.0,803.9229,649.29236,522.16095,442.24548,617.68414,504.2666,423.71133,608.47034,500.00412,420.06155,344.3715,378.65146,437.1387,309.45868
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.001,1.0,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5006699223522433,5132312400000.0,286.0,763.0928,614.4129,506.71832,433.18726,590.4644,492.85895,418.16812,580.91345,488.29166,414.2088,328.84592,368.60587,411.3252,307.775
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5115752541782217,5288848000000.0,286.0,764.6707,616.0536,512.3859,435.08438,584.4306,494.15747,417.28326,576.64984,490.46506,414.1352,332.78644,366.19427,413.1049,305.99368
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5124384313353663,4997927400000.0,286.0,725.1502,583.476,497.71844,425.7113,563.4249,482.52222,409.6574,556.4225,476.53006,404.4572,326.70352,353.28152,394.14163,303.18726
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5170195600638785,4940761000000.0,286.0,819.3722,661.4803,525.18866,445.97614,634.8045,509.77243,429.2068,626.21875,505.8156,425.83704,338.76566,383.0759,435.54382,310.8962
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5442968421236509,4730515000000.0,286.0,798.25507,641.20074,518.3879,437.55746,605.8545,498.74408,418.89548,596.2243,494.36282,415.13434,332.89236,357.8432,404.81354,303.96915
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,5e-05,0.1,42000.0,286.0,0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5004023542843258,4580157000000.0,286.0,861.8367,695.0162,535.2737,451.5119,664.72186,518.2824,433.20157,656.3929,514.6916,430.205,342.6843,379.7956,436.3087,308.86505
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5411351593217866,3860956000000.0,286.0,690.58905,561.78357,489.15085,417.59955,540.68896,467.48486,398.84238,535.66156,463.1252,395.03885,326.68286,338.06668,379.13605,298.43094
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,0.5,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5263728117351317,5003628500000.0,286.0,791.7955,637.35187,518.2768,437.6817,602.6595,498.76022,418.93857,592.7361,494.17496,415.0126,334.17593,362.14948,410.44778,305.29266
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5376765190661603,4155286500000.0,286.0,679.4521,556.2587,486.35782,414.524,533.1844,462.56335,395.18475,528.6658,458.64725,391.7796,320.0571,327.78113,362.12488,295.76218
0.0030713,0.5,1.0,0.003000000026077032,42000.0,286.0,2.73,0.001,1.0,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5090482500091389,4774443000000.0,286.0,773.10925,622.347,510.17072,435.54715,597.1391,495.7342,419.98236,589.2759,492.08893,416.8423,330.08524,366.7867,410.7245,306.1865
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.1,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5278181010740348,4640149000000.0,286.0,852.5881,687.46063,531.3795,448.73843,658.0706,514.84094,431.03192,647.4733,510.12354,427.00574,340.2572,377.39078,431.3975,309.6052
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,2e-05,1.0,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5009333803089316,4192747700000.0,286.0,687.5991,560.05835,491.9691,417.17743,532.65594,463.67297,395.55106,529.793,461.21512,393.44534,324.799,328.91656,368.09018,295.4475
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0002,0.5,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5199427381840869,4542356000000.0,286.0,812.7882,653.8194,520.6091,441.52844,625.2907,504.6546,424.51138,616.0927,500.5418,421.00845,334.2055,365.36734,413.44647,305.45108
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5149429921915423,4280120200000.0,286.0,778.98285,626.2205,511.74887,434.1389,594.5056,494.41626,416.31738,583.6534,489.5454,412.14798,333.49298,355.34836,402.9543,302.87576
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5679636163043378,4031295000000.0,286.0,711.5282,570.279,496.1465,421.36798,546.33405,471.50708,401.30704,542.191,467.922,398.18668,327.50018,339.24667,381.14203,298.6837
0.0030713,0.5,1.0,0.003000000026077032,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5038674697876436,3494776400000.0,286.0,763.2867,608.8548,506.78415,430.31442,570.9449,485.78317,411.5929,568.1206,483.4135,409.5685,328.1763,346.51727,388.99033,299.63058
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5583366426946279,4196936500000.0,286.0,696.91644,563.8613,491.51263,418.15695,540.6848,467.65558,398.631,536.05396,463.63815,395.1289,323.46292,333.92554,371.7192,297.44064
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5541764599587329,3768515300000.0,286.0,760.2034,606.6187,505.58524,429.5792,570.78485,485.42596,411.406,567.2879,482.45917,408.8524,327.3986,348.40378,390.06735,300.7414
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5262725168897129,3516267000000.0,286.0,703.11957,567.22174,493.35703,420.44873,544.74255,470.24686,400.80807,540.7144,466.77628,397.79797,331.74594,342.49426,388.72833,299.13995
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5269009883082829,4075711000000.0,286.0,795.7312,640.30206,517.1239,438.07913,607.63715,499.1515,419.73953,598.11334,494.8817,416.0903,338.55707,362.97223,415.645,304.70483
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.1,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5001721837471069,4107219800000.0,286.0,821.24396,655.6551,520.83984,434.64273,605.60535,495.2865,413.18115,597.61926,492.04,410.45447,328.44504,334.96494,377.51764,297.0843
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5027329646815163,5488279300000.0,286.0,743.19635,597.51184,503.7777,428.7983,569.3344,486.43317,411.94995,562.9075,480.92145,407.1537,326.51965,355.91043,396.55893,304.31787
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,1e-05,0.2,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5083509460046052,4569899700000.0,286.0,793.7425,636.3062,517.2781,433.04092,589.1859,492.34518,411.75195,580.4738,488.58612,408.57385,330.49078,340.64093,385.31567,298.87375
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.5,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5419442848186236,3854724800000.0,286.0,782.2022,619.0697,507.82608,426.5294,571.44696,483.1893,406.9367,567.2735,479.63947,403.86282,311.98135,323.29977,349.37387,294.81836
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5378392281513952,3871301700000.0,286.0,813.4859,655.2607,522.90485,442.32016,621.59424,504.24533,423.42316,613.535,500.63474,420.34195,343.99548,371.17422,429.27695,306.6761
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5316605190950312,3357182500000.0,286.0,720.09863,577.0978,498.7482,424.2118,551.39813,474.77704,403.95587,547.8659,471.7426,401.32864,336.65234,348.7253,399.95276,300.56317
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5390413023996696,4770705000000.0,286.0,753.36554,607.49524,507.08975,432.8688,579.969,491.24103,416.25327,570.3481,485.97067,411.66647,335.13715,371.09366,420.3831,308.28125
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.531773662053199,4704739300000.0,286.0,784.8745,629.5241,513.9528,434.07324,593.6081,494.3029,415.47427,583.6938,489.86023,411.6778,329.31436,349.20773,392.62628,301.37204
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5211274458559434,5001127000000.0,286.0,738.28467,594.85376,502.00555,429.07413,569.8349,486.72327,412.91623,562.7931,480.6854,407.65466,330.38788,362.63535,407.16882,306.09314
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5311393981570316,3933610400000.0,286.0,867.73987,697.7562,532.5886,448.27728,664.47266,514.50836,429.6341,655.059,510.50574,426.22638,340.57724,366.8411,421.24973,305.8483
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5198510595639454,4985601000000.0,286.0,733.3278,588.0554,500.7998,426.15472,562.80334,482.46667,408.67957,557.884,478.29684,405.10867,324.63223,344.8065,383.60483,300.13922
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,2e-05,1.0,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5312813785647283,4639506000000.0,286.0,695.4364,563.527,493.62085,418.51862,537.69495,467.02942,397.67722,533.8138,463.6737,394.77557,323.60788,331.6943,369.6433,296.66678
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.001,0.5,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5044051403052994,3836072400000.0,286.0,818.88544,655.2633,517.74554,438.8857,624.924,501.33365,421.9879,616.4093,497.66257,418.84454,328.33243,354.21652,396.5527,302.358
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,2e-05,0.5,42000.0,286.0,0.0,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5004409152908896,5179131300000.0,286.0,765.3077,614.71204,509.59027,431.1,580.18396,490.5924,412.80414,570.3443,485.48248,408.44366,326.45377,346.26105,386.83908,300.8407
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5221977056927726,5257857000000.0,286.0,757.075,609.106,508.46164,432.23917,578.0003,490.5324,414.95154,569.7885,485.74,410.7862,330.71454,363.37598,408.22955,306.2447
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5285004475384094,4942855000000.0,286.0,783.21423,628.60803,513.51196,434.0174,594.20166,494.50266,415.83395,583.1628,489.4755,411.5123,328.51398,350.94733,393.5376,302.26822
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.2,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5004827218844792,4668844000000.0,286.0,824.777,658.2089,516.05396,434.29575,626.2545,499.114,417.80386,614.3123,494.06573,413.46216,315.5685,334.78912,364.32266,297.98352
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1000.0,0.5024925863574499,3864027200000.0,286.0,768.47815,621.7663,512.06006,438.45032,596.85474,497.75433,421.7981,587.6101,493.3302,417.96786,347.61035,388.89703,450.70557,312.20413
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,0.1,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5010691830728273,4270234500000.0,286.0,807.99945,648.4848,518.83307,435.1782,606.19635,496.60342,414.81735,596.2739,492.39722,411.26663,333.35092,345.22476,392.7038,299.99478
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5025205337147483,5464511000000.0,286.0,731.28345,587.14777,499.90204,425.7995,563.4435,482.6057,409.01883,557.02966,477.117,404.26263,323.26135,347.55466,384.95132,301.7163
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,1.0,42000.0,286.0,-0.1,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5182179147536298,5062333600000.0,286.0,686.968,559.828,490.47217,416.47992,535.4687,465.4285,396.5027,530.5989,461.19412,392.8206,319.3513,328.2965,361.91284,296.1729
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.005,0.005,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5296223268954126,4501393600000.0,286.0,872.7574,703.0183,534.3245,450.5061,673.73444,517.99316,433.0256,663.1464,513.38684,429.08795,338.0214,372.23965,423.91315,308.05273
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5064089305680776,4065235000000.0,286.0,678.81274,555.4247,487.2259,414.15402,529.1734,460.0317,393.44623,525.9852,457.28778,391.0835,318.31976,322.66644,355.2535,294.12198
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,1e-05,0.5,42000.0,286.0,0.0,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5031470106247216,4638521000000.0,286.0,720.2392,575.1406,499.0059,420.407,547.03503,471.76953,399.0685,542.54785,467.9323,395.77423,320.5266,324.80527,359.54044,295.02997
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5028656966679133,3686780600000.0,286.0,826.3636,658.6784,518.7247,435.3294,616.2513,497.03235,415.82654,607.0601,493.2972,412.65497,326.05945,337.4806,377.6116,297.86404
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0005,0.2,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5027144135666892,4807343500000.0,286.0,842.5328,678.2658,526.7046,445.66797,651.341,511.60056,429.18393,641.0729,507.09665,425.35208,332.09488,365.30746,411.08862,305.7306
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.1,1500.0,1521.0,4759.0,10317.0,0.0,1000.0,0.5020226002140563,4361545600000.0,286.0,849.9849,688.55835,532.2076,453.83942,666.17737,519.18915,437.825,656.55206,514.7457,433.9964,348.11813,404.03992,465.42163,317.72757
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5057969231388271,5290031300000.0,286.0,755.03516,610.26544,508.8493,434.55154,584.4669,493.7521,418.26434,573.32263,488.29626,413.54724,334.96045,378.12946,427.1745,310.63773
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.5,42000.0,286.0,-0.1,4000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5022134521788671,5113558000000.0,286.0,756.3287,605.6675,504.9333,427.57254,571.77466,486.4844,409.87662,565.31476,481.04083,405.21146,321.17108,336.98444,372.2349,298.45132
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5284788376373412,4248487300000.0,286.0,875.5549,704.6672,534.94666,450.57172,673.7602,517.91095,432.5469,664.22955,513.84204,429.09232,339.30255,369.96927,422.9948,306.7667
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5562190514738984,4540282700000.0,286.0,769.38336,620.9492,512.55884,436.95367,592.54047,496.1016,419.84573,583.3947,491.67194,415.9954,340.24103,380.19904,434.58734,310.64163
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.2,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5020919124530323,5166724500000.0,286.0,835.55457,674.61786,527.37915,447.26654,648.98224,512.55225,431.01328,638.18066,507.57568,426.7362,336.56198,381.81442,431.94388,311.6945
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5218103954352447,4048888300000.0,286.0,833.6484,669.75037,523.83295,441.97864,636.7921,506.03473,423.68463,626.0655,501.4094,419.73526,336.4902,359.41833,409.8581,303.97403
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.2,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5421740246049804,4470687700000.0,286.0,838.77484,672.3845,525.8101,441.50247,635.1555,505.70383,422.4658,625.38617,501.50055,418.88437,331.89334,352.70438,398.57196,302.31506
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,1.0,42000.0,286.0,-0.2,1500.0,1521.0,4759.0,10317.0,0.0,1000.0,0.5233404110414107,3822708600000.0,286.0,785.3948,636.4027,517.99884,443.22662,611.5292,503.5008,426.35852,603.4208,499.5651,422.9364,352.86417,402.56866,469.5257,316.51727
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,2e-05,1.0,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5102633982796485,5234211400000.0,286.0,766.6777,621.1672,514.3868,438.75635,594.8376,498.74472,421.92038,585.11914,493.93976,417.7868,340.58334,392.78284,447.52582,314.89124
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.1,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5189817769752731,4545845400000.0,286.0,842.32947,674.0687,524.5089,439.9224,636.9098,504.82553,421.15784,626.3594,500.4232,417.43274,327.4129,344.3831,385.75806,299.9275
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0005,1.0,42000.0,286.0,-0.4,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5357116560590676,4108358500000.0,286.0,726.5823,578.94183,495.20148,422.09485,557.3901,476.44373,404.9546,552.9383,472.64902,401.67975,319.64716,336.5336,370.36813,297.96106
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,2e-05,0.1,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5053798589364362,4664799000000.0,286.0,813.4344,651.51184,520.9506,435.2971,605.1157,496.5555,414.219,595.997,492.69458,410.9647,329.46136,340.32568,383.90677,298.8316
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5489418624126707,4317052400000.0,286.0,699.13654,564.1584,492.8369,418.09033,538.51447,466.35928,397.55908,534.69226,463.0538,394.69138,321.11813,329.20688,364.62643,296.0688
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.01,0.01,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5061851028046727,4745435500000.0,286.0,874.7472,705.70447,535.50214,452.24902,679.08044,520.37024,435.67966,669.72955,516.304,432.22137,335.54684,373.83588,422.8688,308.08228
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,1e-05,0.2,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5112380717127023,3994509000000.0,286.0,804.44794,646.8908,520.19763,436.3725,602.81586,496.72244,415.25677,594.5094,493.14066,412.23026,339.44595,351.91754,405.59476,301.50208
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,2e-05,0.2,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5049124525395305,4773673700000.0,286.0,822.97217,663.6506,524.78864,443.6554,633.6295,508.0181,425.69128,622.52625,503.06073,421.4946,338.1887,371.32147,423.4944,307.5395
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,1.0,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5415763417076156,4698558400000.0,286.0,689.314,559.9844,489.42807,415.8188,535.7544,464.4375,396.1224,531.03235,460.33026,392.53946,317.2676,325.85748,357.36093,295.53784
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0002,0.5,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5015375724889783,5228661000000.0,286.0,802.3782,643.59174,517.42865,437.26367,612.20074,499.96332,420.0121,602.628,495.6856,416.37357,325.7738,351.29395,391.00015,302.0008
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.2,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.529844668896505,4322356000000.0,286.0,846.6151,682.42804,530.5536,447.73495,650.999,513.0523,429.30725,641.8183,509.01352,425.88272,342.4861,375.09665,431.45505,308.13284
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5243194670777214,4475766000000.0,286.0,750.1883,598.697,501.44293,424.7442,566.93256,482.13702,406.9083,560.68134,476.82935,402.32535,319.6146,332.23196,365.9529,297.1819
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.5,42000.0,286.0,-0.2,4000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5249039462836588,4847229000000.0,286.0,757.8945,603.82965,504.16177,425.37195,567.65173,482.8464,406.81555,561.8692,477.93713,402.58344,317.03903,328.68182,359.81448,296.319
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,5e-05,0.2,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5144047341680058,5018790000000.0,286.0,834.3363,670.37573,526.7565,442.97903,635.8521,507.66324,424.35046,625.98334,503.32623,420.67606,332.64246,359.30606,405.89633,304.21182
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.005,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5066931993816488,4717439600000.0,286.0,854.7403,688.0533,529.75867,446.87616,658.68823,513.53094,429.36877,646.98303,508.47385,425.08188,335.4971,366.25153,415.53064,306.14236
