Age,Min,Mean,Max,Mean-min,Max - mean
436.3,0.708289,0.708302,0.708316,0.000014,0.000014
436.35,0.708287,0.708301,0.708315,0.000014,0.000014
436.4,0.708285,0.708299,0.708313,0.000014,0.000014
436.45,0.708284,0.708297,0.708311,0.000014,0.000014
436.5,0.708282,0.708296,0.708309,0.000014,0.000014
436.55,0.70828,0.708294,0.708307,0.000014,0.000014
436.6,0.708279,0.708292,0.708306,0.000013,0.000013
436.65,0.708277,0.70829,0.708304,0.000013,0.000013
436.7,0.708275,0.708288,0.708302,0.000013,0.000013
436.75,0.708273,0.708286,0.7083,0.000013,0.000013
436.8,0.708271,0.708284,0.708298,0.000013,0.000013
436.85,0.708269,0.708282,0.708295,0.000013,0.000013
436.9,0.708267,0.70828,0.708293,0.000013,0.000013
436.95,0.708265,0.708278,0.708291,0.000013,0.000013
437,0.708263,0.708276,0.708289,0.000013,0.000013
437.05,0.708261,0.708274,0.708286,0.000013,0.000013
437.1,0.708259,0.708271,0.708284,0.000012,0.000013
437.15,0.708257,0.708269,0.708282,0.000013,0.000012
437.2,0.708255,0.708267,0.708279,0.000012,0.000012
437.25,0.708252,0.708264,0.708277,0.000012,0.000012
437.3,0.70825,0.708262,0.708274,0.000012,0.000012
437.35,0.708248,0.70826,0.708271,0.000012,0.000012
437.4,0.708245,0.708257,0.708269,0.000012,0.000012
437.45,0.708243,0.708255,0.708266,0.000012,0.000011
437.5,0.708241,0.708252,0.708263,0.000011,0.000011
437.55,0.708238,0.708249,0.70826,0.000011,0.000011
437.6,0.708236,0.708247,0.708258,0.000011,0.000011
437.65,0.708233,0.708244,0.708255,0.000011,0.000011
437.7,0.70823,0.708241,0.708252,0.000011,0.000011
437.75,0.708228,0.708238,0.708249,0.000011,0.000011
437.8,0.708225,0.708235,0.708246,0.00001,0.00001
437.85,0.708222,0.708232,0.708242,0.00001,0.00001
437.9,0.708219,0.708229,0.708239,0.00001,0.00001
437.95,0.708216,0.708226,0.708236,0.00001,0.00001
438,0.708213,0.708223,0.708233,0.00001,0.00001
438.05,0.70821,0.70822,0.70823,0.000009,0.00001
438.1,0.708207,0.708217,0.708226,0.000009,0.000009
438.15,0.708204,0.708214,0.708223,0.000009,0.000009
438.2,0.708201,0.70821,0.70822,0.000009,0.000009
438.25,0.708198,0.708207,0.708216,0.000009,0.000009
438.3,0.708195,0.708204,0.708213,0.000009,0.000009
438.35,0.708192,0.708201,0.70821,0.000009,0.000009
438.4,0.708189,0.708198,0.708207,0.000009,0.000009
438.45,0.708186,0.708194,0.708203,0.000009,0.000009
438.5,0.708182,0.708191,0.7082,0.000009,0.000009
438.55,0.708179,0.708188,0.708197,0.000009,0.000009
438.6,0.708176,0.708184,0.708193,0.000009,0.000009
438.65,0.708172,0.708181,0.70819,0.000009,0.000009
438.7,0.708168,0.708177,0.708186,0.000009,0.000009
438.75,0.708163,0.708172,0.708182,0.000009,0.000009
438.8,0.708158,0.708168,0.708177,0.000009,0.000009
438.85,0.708153,0.708163,0.708172,0.000009,0.000009
438.9,0.708149,0.708158,0.708168,0.00001,0.00001
438.95,0.708144,0.708154,0.708164,0.00001,0.00001
439,0.70814,0.70815,0.70816,0.00001,0.00001
439.05,0.708135,0.708145,0.708156,0.00001,0.00001
439.1,0.708131,0.708141,0.708152,0.00001,0.00001
439.15,0.708127,0.708137,0.708148,0.00001,0.00001
439.2,0.708123,0.708133,0.708144,0.00001,0.000011
439.25,0.708119,0.708129,0.70814,0.000011,0.000011
439.3,0.708114,0.708125,0.708136,0.000011,0.000011
439.35,0.70811,0.708121,0.708132,0.000011,0.000011
439.4,0.708106,0.708117,0.708128,0.000011,0.000011
439.45,0.708102,0.708113,0.708124,0.000011,0.000011
439.5,0.708099,0.70811,0.708121,0.000011,0.000011
439.55,0.708096,0.708107,0.708119,0.000011,0.000011
439.6,0.708093,0.708104,0.708116,0.000011,0.000011
439.65,0.70809,0.708102,0.708113,0.000011,0.000011
439.7,0.708087,0.708099,0.70811,0.000011,0.000011
439.75,0.708085,0.708096,0.708107,0.000011,0.000011
439.8,0.708082,0.708093,0.708105,0.000011,0.000011
439.85,0.70808,0.708091,0.708102,0.000011,0.000011
439.9,0.708077,0.708088,0.708099,0.000011,0.000011
439.95,0.708075,0.708086,0.708097,0.000011,0.000011
440,0.708073,0.708084,0.708095,0.000011,0.000011
440.05,0.70807,0.708081,0.708092,0.000011,0.000011
440.1,0.708068,0.708079,0.70809,0.000011,0.000011
440.15,0.708066,0.708077,0.708088,0.000011,0.000011
440.2,0.708064,0.708075,0.708085,0.000011,0.000011
440.25,0.708062,0.708072,0.708083,0.000011,0.000011
440.3,0.708059,0.70807,0.708081,0.000011,0.000011
440.35,0.708057,0.708068,0.708079,0.000011,0.000011
440.4,0.708054,0.708066,0.708077,0.000011,0.000011
440.45,0.708052,0.708063,0.708074,0.000011,0.000011
440.5,0.70805,0.708061,0.708072,0.000011,0.000011
440.55,0.708047,0.708058,0.70807,0.000011,0.000012
440.6,0.708044,0.708056,0.708068,0.000012,0.000012
440.65,0.708042,0.708053,0.708065,0.000012,0.000012
440.7,0.708039,0.708051,0.708063,0.000012,0.000012
440.75,0.708036,0.708048,0.70806,0.000012,0.000012
440.8,0.708033,0.708045,0.708057,0.000012,0.000012
440.85,0.70803,0.708042,0.708054,0.000012,0.000012
440.9,0.708027,0.708039,0.708051,0.000012,0.000012
440.95,0.708025,0.708036,0.708048,0.000012,0.000012
441,0.708022,0.708033,0.708045,0.000012,0.000012
441.05,0.708019,0.708031,0.708042,0.000012,0.000012
441.1,0.708016,0.708028,0.70804,0.000012,0.000012
441.15,0.708013,0.708025,0.708037,0.000012,0.000012
441.2,0.708011,0.708022,0.708034,0.000012,0.000012
441.25,0.708008,0.70802,0.708032,0.000012,0.000012
441.3,0.708005,0.708017,0.708029,0.000012,0.000012
441.35,0.708002,0.708014,0.708026,0.000012,0.000012
441.4,0.708,0.708012,0.708024,0.000012,0.000012
441.45,0.707997,0.708009,0.708022,0.000012,0.000012
441.5,0.707995,0.708007,0.708019,0.000012,0.000012
441.55,0.707992,0.708004,0.708017,0.000012,0.000012
441.6,0.707989,0.708002,0.708014,0.000012,0.000012
441.65,0.707987,0.707999,0.708012,0.000013,0.000013
441.7,0.707984,0.707997,0.70801,0.000013,0.000013
441.75,0.707982,0.707995,0.708007,0.000013,0.000013
441.8,0.707979,0.707992,0.708005,0.000013,0.000013
441.85,0.707977,0.70799,0.708003,0.000013,0.000013
441.9,0.707974,0.707988,0.708001,0.000013,0.000013
441.95,0.707972,0.707985,0.707999,0.000013,0.000013
442,0.707969,0.707983,0.707997,0.000014,0.000014
442.05,0.707967,0.707981,0.707994,0.000014,0.000014
442.1,0.707964,0.707978,0.707992,0.000014,0.000014
442.15,0.707962,0.707976,0.70799,0.000014,0.000014
442.2,0.70796,0.707974,0.707988,0.000014,0.000014
442.25,0.707957,0.707972,0.707986,0.000014,0.000014
442.3,0.707955,0.70797,0.707984,0.000015,0.000015
442.35,0.707953,0.707968,0.707982,0.000015,0.000015
442.4,0.707951,0.707966,0.70798,0.000015,0.000015
442.45,0.707948,0.707963,0.707978,0.000015,0.000015
442.5,0.707946,0.707961,0.707977,0.000015,0.000015
442.55,0.707944,0.707959,0.707975,0.000015,0.000015
442.6,0.707942,0.707957,0.707973,0.000015,0.000015
442.65,0.70794,0.707955,0.707971,0.000016,0.000016
442.7,0.707938,0.707953,0.707969,0.000016,0.000016
442.75,0.707936,0.707952,0.707967,0.000016,0.000016
442.8,0.707934,0.70795,0.707966,0.000016,0.000016
442.85,0.707932,0.707948,0.707964,0.000016,0.000016
442.9,0.70793,0.707946,0.707962,0.000016,0.000016
442.95,0.707928,0.707944,0.70796,0.000016,0.000016
443,0.707926,0.707942,0.707958,0.000016,0.000016
443.05,0.707924,0.70794,0.707957,0.000016,0.000016
443.1,0.707923,0.707939,0.707955,0.000016,0.000016
443.15,0.707921,0.707937,0.707953,0.000016,0.000016
443.2,0.707919,0.707935,0.707952,0.000016,0.000016
443.25,0.707917,0.707934,0.70795,0.000016,0.000016
443.3,0.707916,0.707932,0.707948,0.000016,0.000016
443.35,0.707914,0.70793,0.707947,0.000016,0.000016
443.4,0.707912,0.707929,0.707945,0.000016,0.000016
443.45,0.707911,0.707927,0.707944,0.000016,0.000016
443.5,0.707909,0.707926,0.707942,0.000017,0.000017
443.55,0.707907,0.707924,0.707941,0.000017,0.000017
443.6,0.707906,0.707923,0.707939,0.000017,0.000017
443.65,0.707904,0.707921,0.707938,0.000017,0.000017
443.7,0.707903,0.70792,0.707936,0.000017,0.000017
443.75,0.707901,0.707918,0.707935,0.000017,0.000017
443.8,0.7079,0.707917,0.707934,0.000017,0.000017
443.85,0.707898,0.707915,0.707932,0.000017,0.000017
443.9,0.707897,0.707914,0.707931,0.000017,0.000017
443.95,0.707896,0.707913,0.70793,0.000017,0.000017
444,0.707894,0.707911,0.707928,0.000017,0.000017
444.05,0.707893,0.70791,0.707927,0.000017,0.000017
444.1,0.707892,0.707909,0.707926,0.000017,0.000017
444.15,0.70789,0.707908,0.707925,0.000017,0.000017
444.2,0.707889,0.707906,0.707924,0.000017,0.000017
444.25,0.707888,0.707905,0.707923,0.000018,0.000017
444.3,0.707886,0.707904,0.707921,0.000018,0.000018
444.35,0.707885,0.707903,0.70792,0.000018,0.000018
444.4,0.707884,0.707902,0.707919,0.000018,0.000018
444.45,0.707883,0.707901,0.707918,0.000018,0.000018
444.5,0.707882,0.7079,0.707917,0.000018,0.000018
444.55,0.707881,0.707898,0.707916,0.000018,0.000018
444.6,0.70788,0.707897,0.707915,0.000018,0.000018
444.65,0.707879,0.707896,0.707914,0.000018,0.000018
444.7,0.707877,0.707895,0.707913,0.000018,0.000018
444.75,0.707876,0.707894,0.707912,0.000018,0.000018
444.8,0.707875,0.707893,0.707911,0.000018,0.000018
444.85,0.707874,0.707892,0.70791,0.000018,0.000018
444.9,0.707873,0.707891,0.707909,0.000018,0.000018
444.95,0.707873,0.707891,0.707909,0.000018,0.000018
445,0.707872,0.70789,0.707908,0.000018,0.000018
445.05,0.707871,0.707889,0.707907,0.000018,0.000018
445.1,0.70787,0.707888,0.707906,0.000018,0.000018
445.15,0.707869,0.707887,0.707905,0.000018,0.000018
445.2,0.707868,0.707886,0.707904,0.000018,0.000018
445.25,0.707867,0.707885,0.707904,0.000018,0.000018
445.3,0.707866,0.707885,0.707903,0.000018,0.000018
445.35,0.707865,0.707884,0.707902,0.000019,0.000019
445.4,0.707864,0.707883,0.707902,0.000019,0.000019
445.45,0.707864,0.707882,0.707901,0.000019,0.000019
445.5,0.707863,0.707882,0.7079,0.000019,0.000019
445.55,0.707862,0.707881,0.7079,0.000019,0.000019
445.6,0.707861,0.70788,0.707899,0.000019,0.000019
445.65,0.70786,0.70788,0.707899,0.000019,0.000019
445.7,0.707859,0.707879,0.707898,0.00002,0.00002
445.75,0.707858,0.707878,0.707898,0.00002,0.00002
445.8,0.707858,0.707878,0.707898,0.00002,0.00002
445.85,0.707857,0.707877,0.707897,0.00002,0.00002
445.9,0.707856,0.707877,0.707897,0.000021,0.000021
445.95,0.707855,0.707876,0.707897,0.000021,0.000021
446,0.707855,0.707876,0.707897,0.000021,0.000021
446.05,0.707854,0.707875,0.707897,0.000021,0.000022
446.1,0.707853,0.707875,0.707897,0.000022,0.000022
446.15,0.707852,0.707874,0.707896,0.000022,0.000022
446.2,0.707852,0.707874,0.707896,0.000022,0.000022
446.25,0.707851,0.707874,0.707896,0.000023,0.000023
446.3,0.70785,0.707873,0.707896,0.000023,0.000023
446.35,0.70785,0.707873,0.707896,0.000023,0.000023
446.4,0.707849,0.707873,0.707897,0.000024,0.000024
446.45,0.707848,0.707872,0.707897,0.000024,0.000024
446.5,0.707848,0.707872,0.707897,0.000025,0.000025
446.55,0.707847,0.707872,0.707897,0.000025,0.000025
446.6,0.707847,0.707872,0.707897,0.000025,0.000025
446.65,0.707846,0.707872,0.707897,0.000026,0.000026
446.7,0.707846,0.707872,0.707898,0.000026,0.000026
446.75,0.707845,0.707872,0.707898,0.000026,0.000026
446.8,0.707845,0.707872,0.707898,0.000027,0.000027
446.85,0.707845,0.707872,0.707899,0.000027,0.000027
446.9,0.707844,0.707872,0.707899,0.000027,0.000027
446.95,0.707844,0.707872,0.707899,0.000028,0.000028
447,0.707844,0.707872,0.7079,0.000028,0.000028
447.05,0.707844,0.707872,0.7079,0.000028,0.000028
447.1,0.707844,0.707872,0.7079,0.000028,0.000028
447.15,0.707844,0.707872,0.707901,0.000029,0.000029
447.2,0.707844,0.707873,0.707901,0.000029,0.000029
447.25,0.707844,0.707873,0.707902,0.000029,0.000029
447.3,0.707844,0.707873,0.707902,0.000029,0.000029
447.35,0.707844,0.707873,0.707903,0.000029,0.000029
447.4,0.707844,0.707874,0.707903,0.00003,0.000029
447.45,0.707845,0.707874,0.707904,0.00003,0.000029
447.5,0.707845,0.707875,0.707904,0.00003,0.00003
447.55,0.707845,0.707875,0.707905,0.00003,0.00003
447.6,0.707846,0.707876,0.707905,0.00003,0.00003
447.65,0.707846,0.707876,0.707906,0.00003,0.00003
447.7,0.707847,0.707877,0.707906,0.00003,0.00003
447.75,0.707848,0.707877,0.707907,0.00003,0.00003
447.8,0.707848,0.707878,0.707907,0.00003,0.00003
447.85,0.707849,0.707878,0.707908,0.00003,0.000029
447.9,0.70785,0.707879,0.707908,0.000029,0.000029
447.95,0.707851,0.70788,0.707909,0.000029,0.000029
448,0.707851,0.70788,0.707909,0.000029,0.000029
448.05,0.707852,0.707881,0.70791,0.000029,0.000029
448.1,0.707853,0.707882,0.707911,0.000029,0.000029
448.15,0.707854,0.707883,0.707911,0.000028,0.000028
448.2,0.707855,0.707883,0.707912,0.000028,0.000028
448.25,0.707856,0.707884,0.707912,0.000028,0.000028
448.3,0.707857,0.707885,0.707913,0.000028,0.000028
448.35,0.707858,0.707886,0.707913,0.000028,0.000027
448.4,0.70786,0.707887,0.707914,0.000027,0.000027
448.45,0.707861,0.707888,0.707915,0.000027,0.000027
448.5,0.707862,0.707889,0.707915,0.000027,0.000027
448.55,0.707863,0.70789,0.707916,0.000026,0.000026
448.6,0.707864,0.707891,0.707917,0.000026,0.000026
448.65,0.707866,0.707892,0.707917,0.000026,0.000026
448.7,0.707867,0.707893,0.707918,0.000026,0.000026
448.75,0.707868,0.707894,0.707919,0.000025,0.000025
448.8,0.70787,0.707895,0.70792,0.000025,0.000025
448.85,0.707871,0.707896,0.707921,0.000025,0.000025
448.9,0.707872,0.707897,0.707921,0.000025,0.000024
448.95,0.707874,0.707898,0.707922,0.000024,0.000024
449,0.707875,0.707899,0.707923,0.000024,0.000024
449.05,0.707876,0.7079,0.707924,0.000024,0.000024
449.1,0.707878,0.707901,0.707925,0.000024,0.000024
449.15,0.707879,0.707903,0.707926,0.000023,0.000023
449.2,0.707881,0.707904,0.707927,0.000023,0.000023
449.25,0.707882,0.707905,0.707928,0.000023,0.000023
449.3,0.707883,0.707906,0.707929,0.000023,0.000023
449.35,0.707885,0.707908,0.707931,0.000023,0.000023
449.4,0.707886,0.707909,0.707932,0.000023,0.000023
449.45,0.707888,0.70791,0.707933,0.000023,0.000023
449.5,0.707889,0.707912,0.707934,0.000023,0.000022
449.55,0.707891,0.707913,0.707936,0.000022,0.000022
449.6,0.707892,0.707915,0.707937,0.000022,0.000022
449.65,0.707894,0.707916,0.707938,0.000022,0.000022
449.7,0.707895,0.707917,0.70794,0.000022,0.000022
449.75,0.707896,0.707919,0.707941,0.000022,0.000022
449.8,0.707898,0.70792,0.707943,0.000023,0.000022
449.85,0.707899,0.707922,0.707944,0.000023,0.000022
449.9,0.707901,0.707923,0.707946,0.000023,0.000023
449.95,0.707902,0.707925,0.707948,0.000023,0.000023
450,0.707904,0.707926,0.707949,0.000023,0.000023
450.05,0.707905,0.707928,0.707951,0.000023,0.000023
450.1,0.707907,0.70793,0.707953,0.000023,0.000023
450.15,0.707909,0.707932,0.707955,0.000023,0.000023
450.2,0.70791,0.707933,0.707957,0.000023,0.000023
450.25,0.707912,0.707935,0.707959,0.000023,0.000023
450.3,0.707914,0.707937,0.707961,0.000023,0.000023
450.35,0.707915,0.707939,0.707963,0.000024,0.000024
450.4,0.707917,0.707941,0.707965,0.000024,0.000024
450.45,0.707919,0.707943,0.707967,0.000024,0.000024
450.5,0.707921,0.707945,0.707969,0.000024,0.000024
450.55,0.707923,0.707947,0.707971,0.000024,0.000024
450.6,0.707924,0.707949,0.707973,0.000024,0.000024
450.65,0.707926,0.707951,0.707975,0.000024,0.000024
450.7,0.707928,0.707953,0.707978,0.000025,0.000025
450.75,0.70793,0.707955,0.70798,0.000025,0.000025
450.8,0.707932,0.707957,0.707982,0.000025,0.000025
450.85,0.707934,0.707959,0.707984,0.000025,0.000025
450.9,0.707936,0.707961,0.707986,0.000025,0.000025
450.95,0.707938,0.707963,0.707988,0.000025,0.000025
451,0.70794,0.707965,0.707991,0.000025,0.000025
451.05,0.707942,0.707968,0.707993,0.000025,0.000025
451.1,0.707945,0.70797,0.707995,0.000025,0.000025
451.15,0.707947,0.707972,0.707997,0.000025,0.000025
451.2,0.707949,0.707974,0.707999,0.000025,0.000025
451.25,0.707951,0.707976,0.708001,0.000025,0.000025
451.3,0.707954,0.707979,0.708004,0.000025,0.000025
451.35,0.707956,0.707981,0.708006,0.000025,0.000025
451.4,0.707958,0.707983,0.708008,0.000025,0.000025
451.45,0.707961,0.707985,0.70801,0.000024,0.000024
451.5,0.707963,0.707988,0.708012,0.000024,0.000024
451.55,0.707966,0.70799,0.708014,0.000024,0.000024
451.6,0.707969,0.707992,0.708016,0.000023,0.000023
451.65,0.707971,0.707995,0.708018,0.000023,0.000023
451.7,0.707974,0.707997,0.70802,0.000023,0.000023
451.75,0.707977,0.707999,0.708022,0.000022,0.000022
451.8,0.70798,0.708002,0.708023,0.000022,0.000022
451.85,0.707983,0.708004,0.708025,0.000021,0.000021
451.9,0.707986,0.708007,0.708027,0.000021,0.000021
451.95,0.707989,0.708009,0.708029,0.00002,0.00002
452,0.707992,0.708012,0.708031,0.00002,0.00002
452.05,0.707995,0.708014,0.708034,0.000019,0.000019
452.1,0.707998,0.708017,0.708036,0.000019,0.000019
452.15,0.708001,0.70802,0.708038,0.000018,0.000018
452.2,0.708004,0.708022,0.70804,0.000018,0.000018
452.25,0.708007,0.708025,0.708042,0.000018,0.000017
452.3,0.708011,0.708028,0.708045,0.000017,0.000017
452.35,0.708014,0.70803,0.708047,0.000017,0.000017
452.4,0.708017,0.708033,0.70805,0.000016,0.000016
452.45,0.70802,0.708036,0.708052,0.000016,0.000016
452.5,0.708023,0.708039,0.708055,0.000016,0.000016
452.55,0.708026,0.708042,0.708058,0.000016,0.000016
452.6,0.70803,0.708045,0.708061,0.000016,0.000016
452.65,0.708033,0.708048,0.708064,0.000016,0.000015
452.7,0.708036,0.708051,0.708067,0.000015,0.000015
452.75,0.708039,0.708055,0.70807,0.000015,0.000015
452.8,0.708043,0.708058,0.708073,0.000015,0.000015
452.85,0.708046,0.708061,0.708076,0.000015,0.000015
452.9,0.70805,0.708065,0.70808,0.000015,0.000015
452.95,0.708054,0.708069,0.708084,0.000015,0.000015
453,0.708058,0.708073,0.708087,0.000015,0.000015
453.05,0.708062,0.708076,0.708091,0.000015,0.000015
453.1,0.708066,0.70808,0.708095,0.000014,0.000015
453.15,0.70807,0.708084,0.708099,0.000014,0.000015
453.2,0.708074,0.708088,0.708103,0.000014,0.000014
453.25,0.708078,0.708093,0.708107,0.000014,0.000014
453.3,0.708083,0.708097,0.708112,0.000015,0.000014
453.35,0.708087,0.708102,0.708116,0.000015,0.000015
453.4,0.708091,0.708106,0.708121,0.000015,0.000015
453.45,0.708096,0.708111,0.708126,0.000015,0.000015
453.5,0.7081,0.708115,0.70813,0.000015,0.000015
453.55,0.708104,0.70812,0.708135,0.000015,0.000016
453.6,0.708109,0.708124,0.70814,0.000016,0.000016
453.65,0.708113,0.708129,0.708145,0.000016,0.000016
453.7,0.708117,0.708134,0.70815,0.000016,0.000016
453.75,0.708121,0.708138,0.708155,0.000017,0.000017
453.8,0.708125,0.708142,0.708159,0.000017,0.000017
453.85,0.708129,0.708146,0.708163,0.000017,0.000017
453.9,0.708132,0.70815,0.708167,0.000018,0.000017
453.95,0.708136,0.708154,0.708171,0.000018,0.000018
454,0.70814,0.708157,0.708175,0.000018,0.000018
454.05,0.708143,0.708161,0.708179,0.000018,0.000018
454.1,0.708147,0.708165,0.708183,0.000018,0.000018
454.15,0.70815,0.708168,0.708186,0.000018,0.000018
454.2,0.708154,0.708172,0.70819,0.000018,0.000018
454.25,0.708157,0.708176,0.708194,0.000018,0.000018
454.3,0.708161,0.708179,0.708198,0.000018,0.000018
454.35,0.708164,0.708183,0.708201,0.000018,0.000018
454.4,0.708168,0.708186,0.708205,0.000018,0.000018
454.45,0.708171,0.70819,0.708208,0.000019,0.000019
454.5,0.708175,0.708193,0.708212,0.000019,0.000019
454.55,0.708178,0.708197,0.708216,0.000019,0.000019
454.6,0.708182,0.7082,0.708219,0.000019,0.000019
454.65,0.708185,0.708204,0.708223,0.000019,0.000019
454.7,0.708188,0.708207,0.708226,0.000019,0.000019
454.75,0.708191,0.708211,0.70823,0.000019,0.000019
454.8,0.708195,0.708214,0.708234,0.00002,0.000019
454.85,0.708198,0.708218,0.708237,0.00002,0.00002
454.9,0.708201,0.708221,0.708241,0.00002,0.00002
454.95,0.708204,0.708225,0.708245,0.00002,0.00002
455,0.708208,0.708228,0.708249,0.00002,0.000021
455.05,0.708211,0.708232,0.708253,0.000021,0.000021
455.1,0.708214,0.708235,0.708256,0.000021,0.000021
455.15,0.708217,0.708239,0.70826,0.000021,0.000021
455.2,0.708221,0.708242,0.708264,0.000022,0.000022
455.25,0.708224,0.708246,0.708268,0.000022,0.000022
455.3,0.708227,0.70825,0.708272,0.000022,0.000022
455.35,0.708231,0.708253,0.708276,0.000023,0.000022
455.4,0.708234,0.708257,0.70828,0.000023,0.000023
455.45,0.708238,0.708261,0.708284,0.000023,0.000023
455.5,0.708241,0.708264,0.708288,0.000023,0.000023
455.55,0.708245,0.708268,0.708292,0.000023,0.000023
455.6,0.708249,0.708272,0.708296,0.000024,0.000023
455.65,0.708252,0.708276,0.7083,0.000024,0.000024
455.7,0.708256,0.70828,0.708304,0.000024,0.000024
455.75,0.70826,0.708284,0.708308,0.000024,0.000024
455.8,0.708264,0.708288,0.708312,0.000024,0.000024
455.85,0.708268,0.708292,0.708316,0.000024,0.000024
455.9,0.708272,0.708296,0.70832,0.000024,0.000024
455.95,0.708276,0.7083,0.708324,0.000024,0.000024
456,0.70828,0.708304,0.708328,0.000024,0.000024
456.05,0.708285,0.708309,0.708332,0.000024,0.000024
456.1,0.708289,0.708313,0.708337,0.000024,0.000024
456.15,0.708293,0.708317,0.708341,0.000024,0.000024
456.2,0.708297,0.708321,0.708345,0.000024,0.000024
456.25,0.708302,0.708326,0.70835,0.000024,0.000024
456.3,0.708306,0.70833,0.708354,0.000024,0.000024
456.35,0.70831,0.708334,0.708358,0.000024,0.000024
456.4,0.708315,0.708339,0.708363,0.000024,0.000024
456.45,0.708319,0.708343,0.708367,0.000024,0.000024
456.5,0.708323,0.708347,0.708372,0.000024,0.000024
456.55,0.708327,0.708352,0.708376,0.000024,0.000024
456.6,0.708332,0.708356,0.708381,0.000025,0.000025
456.65,0.708336,0.708361,0.708386,0.000025,0.000025
456.7,0.70834,0.708365,0.70839,0.000025,0.000025
456.75,0.708345,0.70837,0.708395,0.000025,0.000025
456.8,0.708349,0.708374,0.708399,0.000025,0.000025
456.85,0.708353,0.708379,0.708404,0.000025,0.000025
456.9,0.708358,0.708383,0.708409,0.000026,0.000026
456.95,0.708362,0.708388,0.708413,0.000026,0.000026
457,0.708367,0.708392,0.708418,0.000026,0.000026
457.05,0.708371,0.708397,0.708423,0.000026,0.000026
457.1,0.708375,0.708401,0.708427,0.000026,0.000026
457.15,0.70838,0.708406,0.708432,0.000026,0.000026
457.2,0.708384,0.70841,0.708437,0.000026,0.000026
457.25,0.708389,0.708415,0.708441,0.000026,0.000026
457.3,0.708393,0.708419,0.708446,0.000027,0.000026
457.35,0.708397,0.708424,0.70845,0.000027,0.000027
457.4,0.708402,0.708428,0.708455,0.000026,0.000027
457.45,0.708406,0.708433,0.708459,0.000027,0.000026
457.5,0.708411,0.708437,0.708464,0.000027,0.000027
457.55,0.708415,0.708442,0.708468,0.000026,0.000026
457.6,0.70842,0.708446,0.708473,0.000026,0.000026
457.65,0.708425,0.708451,0.708477,0.000026,0.000026
457.7,0.708429,0.708455,0.708482,0.000026,0.000026
457.75,0.708434,0.70846,0.708486,0.000026,0.000026
457.8,0.708438,0.708464,0.70849,0.000026,0.000026
457.85,0.708443,0.708469,0.708495,0.000026,0.000026
457.9,0.708447,0.708473,0.708499,0.000026,0.000026
457.95,0.708452,0.708478,0.708503,0.000026,0.000026
458,0.708456,0.708482,0.708508,0.000026,0.000026
458.05,0.708461,0.708486,0.708512,0.000025,0.000025
458.1,0.708465,0.708491,0.708516,0.000025,0.000025
458.15,0.70847,0.708495,0.70852,0.000025,0.000025
458.2,0.708474,0.708499,0.708524,0.000025,0.000025
458.25,0.708479,0.708504,0.708528,0.000025,0.000025
458.3,0.708483,0.708508,0.708533,0.000025,0.000025
458.35,0.708488,0.708512,0.708537,0.000025,0.000024
458.4,0.708492,0.708516,0.708541,0.000024,0.000024
458.45,0.708496,0.708521,0.708545,0.000024,0.000024
458.5,0.708501,0.708525,0.708549,0.000024,0.000024
458.55,0.708505,0.708529,0.708553,0.000024,0.000024
458.6,0.708509,0.708533,0.708557,0.000024,0.000024
458.65,0.708513,0.708537,0.708561,0.000024,0.000024
458.7,0.708517,0.708541,0.708565,0.000024,0.000024
458.75,0.708521,0.708545,0.708569,0.000024,0.000024
458.8,0.708525,0.708549,0.708572,0.000024,0.000024
458.85,0.708529,0.708553,0.708576,0.000023,0.000024
458.9,0.708533,0.708557,0.70858,0.000024,0.000023
458.95,0.708537,0.70856,0.708584,0.000024,0.000023
459,0.708541,0.708564,0.708588,0.000023,0.000024
459.05,0.708544,0.708568,0.708591,0.000023,0.000023
459.1,0.708548,0.708571,0.708595,0.000023,0.000023
459.15,0.708552,0.708575,0.708598,0.000023,0.000023
459.2,0.708555,0.708579,0.708602,0.000023,0.000023
459.25,0.708559,0.708582,0.708605,0.000023,0.000023
459.3,0.708562,0.708586,0.708609,0.000023,0.000023
459.35,0.708566,0.708589,0.708612,0.000023,0.000023
459.4,0.708569,0.708592,0.708616,0.000023,0.000023
459.45,0.708572,0.708596,0.708619,0.000024,0.000023
459.5,0.708575,0.708599,0.708622,0.000023,0.000023
459.55,0.708578,0.708602,0.708625,0.000023,0.000023
459.6,0.708582,0.708605,0.708628,0.000023,0.000023
459.65,0.708585,0.708608,0.708631,0.000023,0.000023
459.7,0.708588,0.708611,0.708634,0.000023,0.000023
459.75,0.70859,0.708614,0.708637,0.000023,0.000023
459.8,0.708593,0.708617,0.70864,0.000023,0.000023
459.85,0.708596,0.70862,0.708643,0.000023,0.000023
459.9,0.708599,0.708622,0.708645,0.000023,0.000023
459.95,0.708602,0.708625,0.708648,0.000023,0.000023
460,0.708605,0.708628,0.708651,0.000023,0.000023
460.05,0.708608,0.70863,0.708653,0.000023,0.000023
460.1,0.70861,0.708633,0.708656,0.000023,0.000023
460.15,0.708613,0.708636,0.708658,0.000023,0.000023
460.2,0.708616,0.708638,0.708661,0.000022,0.000022
460.25,0.708618,0.708641,0.708663,0.000022,0.000022
460.3,0.708621,0.708643,0.708665,0.000022,0.000022
460.35,0.708624,0.708646,0.708668,0.000022,0.000022
460.4,0.708626,0.708648,0.70867,0.000022,0.000022
